Temps (s),Depl (mm),Force (kN),Jauge 0,Jauge 1,Jauge 2,Jauge 3
19003.384048,9.299,7.163799,0.000524,0.000399,-0.00208,-0.000735
19005.8746,9.307,6.571716,0.000534,0.000402,-0.002073,-0.00073
19007.138904,9.307,7.370971,0.000524,0.000394,-0.002072,-0.00074
19009.637495,9.307,7.054105,0.000511,0.000384,-0.002069,-0.000747
19009.904839,8.85,1.734376,0.001167,0.000386,-0.002055,-0.000531
19011.175669,8.85,-0.177858,0.00117,0.000389,-0.002057,-0.000531
19012.441474,8.85,0.458315,0.001167,0.000388,-0.002052,-0.000528
19014.956566,8.85,1.566921,0.001172,0.000392,-0.002057,-0.000527
19016.221003,8.85,0.12529,0.001172,0.000392,-0.002054,-0.000525
19018.722329,8.851,0.090937,0.001172,0.000394,-0.002051,-0.000525
19021.253118,8.853,-0.023873,0.001176,0.0004,-0.002055,-0.000519
19022.502135,8.854,0.182614,0.001178,0.000401,-0.002052,-0.000516
19025.002819999998,8.856,0.101166,0.00118,0.000401,-0.002048,-0.000514
19026.253047,8.857,-0.182442,0.001179,0.000404,-0.002054,-0.000512
19028.769341,8.859,0.55015,0.001178,0.0004,-0.002051,-0.000511
19031.284968,8.861,0.397806,0.001174,0.000398,-0.002053,-0.000512
19032.534166999998,8.861,0.500362,0.001177,0.000398,-0.002059,-0.000513
19035.034131,8.862,0.752756,0.001183,0.000403,-0.002057,-0.000508
19036.284234,8.863,0.063058,0.001181,0.000403,-0.00205,-0.000507
19038.783863,8.865,0.180204,0.00117,0.000397,-0.002049,-0.000512
19041.284725999998,8.866,-0.306198,0.001156,0.000389,-0.002043,-0.000519
19042.549432,8.867,-0.371707,0.001153,0.000389,-0.002049,-0.000521
19045.050173,8.869,0.251865,0.001152,0.000394,-0.002042,-0.000514
19046.299253999998,8.87,-0.155746,0.001151,0.000394,-0.002041,-0.000515
19048.799903,8.871,0.50064,0.001149,0.000393,-0.002043,-0.000516
19051.299955,8.873,-0.258249,0.001152,0.000393,-0.002043,-0.000513
19052.547218,8.873,0.213285,0.001151,0.000393,-0.002043,-0.000512
19055.050122,8.875,-0.042172,0.00115,0.000393,-0.002044,-0.000516
19056.300091999998,8.876,-0.20188,0.00115,0.000394,-0.002044,-0.000515
19058.800619999998,8.877,-0.020058,0.001145,0.000396,-0.002043,-0.000514
19061.316916,8.879,0.250418,0.001148,0.000396,-0.002041,-0.00051
19062.565904,8.879,1.890404,0.001147,0.000396,-0.00204,-0.000511
19065.082339,8.881,0.142337,0.001144,0.000394,-0.002044,-0.000513
19066.347843,8.882,-0.285555,0.001142,0.000391,-0.002041,-0.000515
19068.877717,8.884,0.254157,0.001145,0.000397,-0.002046,-0.000513
19070.128065999997,8.884,0.14376,0.001145,0.000396,-0.002038,-0.00051
19072.659820999997,8.886,-0.027655,0.001148,0.0004,-0.002045,-0.000507
19075.175377,8.887,0.385781,0.001151,0.000406,-0.002046,-0.000499
19076.440698,8.888,0.474722,0.001151,0.000407,-0.002042,-0.000497
19078.972139999998,8.89,0.249889,0.001147,0.000406,-0.002037,-0.000498
19080.222101,8.891,0.180187,0.001144,0.000405,-0.002038,-0.000499
19082.738089,8.892,0.180087,0.001147,0.00041,-0.002041,-0.000496
19085.238729,8.894,0.380223,0.001148,0.000412,-0.002043,-0.000494
19086.502934,8.894,0.066051,0.00115,0.000411,-0.002038,-0.000493
19089.034094,8.896,0.397495,0.001162,0.000419,-0.002044,-0.000487
19090.285121999998,8.896,0.358323,0.001162,0.000419,-0.002036,-0.000487
19092.799825,8.898,1.969064,0.001171,0.000424,-0.002038,-0.000481
19095.315593,8.899,0.079575,0.001171,0.00043,-0.00204,-0.000475
19096.580446,8.9,-0.153969,0.001169,0.000431,-0.002037,-0.000475
19099.082599999998,8.901,1.364637,0.001158,0.000425,-0.00204,-0.000481
19100.332413,8.901,0.160107,0.001161,0.000423,-0.002035,-0.000483
19102.848101,8.902,0.502478,0.001164,0.000423,-0.002034,-0.000483
19104.097575,8.903,0.184262,0.001168,0.000422,-0.002041,-0.000483
19106.610797999998,8.904,0.397905,0.001161,0.000426,-0.002037,-0.000479
19109.127419,8.906,0.057765,0.001155,0.000427,-0.002035,-0.00048
19110.377364,8.906,0.208724,0.00115,0.000424,-0.002042,-0.000482
19112.878435,8.908,0.475677,0.00115,0.000423,-0.00204,-0.000481
19114.144313,8.908,0.251064,0.001149,0.000422,-0.002038,-0.000481
19116.659965,8.909,0.263325,0.001149,0.000426,-0.002038,-0.000479
19119.191979,8.911,0.294033,0.001142,0.000422,-0.002035,-0.000482
19120.440594,8.911,3.592286,0.001139,0.00042,-0.002036,-0.000483
19122.972051999997,8.913,-0.331274,0.00114,0.00042,-0.002035,-0.000482
19124.221703,8.914,0.100067,0.001142,0.000422,-0.002041,-0.000483
19126.738237999998,8.915,-0.136361,0.001138,0.000424,-0.00204,-0.000484
19129.269325999998,8.916,0.38031,0.001133,0.000423,-0.002034,-0.000482
19130.535204,8.917,0.404079,0.001136,0.000423,-0.002036,-0.000482
19133.034358999997,8.918,0.330538,0.001132,0.000425,-0.00204,-0.000482
19134.283546,8.919,2.824176,0.001133,0.000423,-0.002039,-0.000482
19136.784655,8.921,0.378322,0.00113,0.000424,-0.002039,-0.00048
19139.284080999998,8.922,0.264822,0.001126,0.000422,-0.002033,-0.000482
19140.535109,8.923,0.352581,0.001126,0.000422,-0.002039,-0.000481
19143.050281,8.924,0.513881,0.001126,0.000424,-0.002037,-0.000477
19144.315620999998,8.925,0.50104,0.001124,0.000425,-0.002039,-0.000476
19146.815375,8.926,0.463913,0.001124,0.000428,-0.002038,-0.000474
19149.330982,8.927,0.180055,0.001122,0.000427,-0.002036,-0.000471
19150.598082,8.928,0.491812,0.001127,0.00043,-0.002036,-0.000469
19153.129256,8.93,0.583801,0.001127,0.000429,-0.002032,-0.000469
19154.377394,8.93,0.311688,0.001129,0.00043,-0.002036,-0.000466
19156.879648,8.932,0.465217,0.001118,0.000429,-0.002038,-0.000466
19158.129191,8.932,0.139056,0.001114,0.000426,-0.002037,-0.000468
19160.643694,8.933,0.467228,0.001112,0.000426,-0.002028,-0.000468
19163.159677,8.935,-0.150616,0.001105,0.000424,-0.002025,-0.00047
19164.411109999997,8.935,-1.926046,0.001103,0.000423,-0.002029,-0.000475
19166.939821,8.937,0.494343,0.001105,0.000422,-0.002026,-0.000474
19168.190586,8.937,0.58033,0.001103,0.000423,-0.002034,-0.000474
19170.72196,8.939,0.553921,0.001101,0.000425,-0.002029,-0.000471
19173.237319,8.94,0.603795,0.001095,0.000422,-0.002028,-0.000471
19174.488219,8.941,0.548997,0.001092,0.00042,-0.002034,-0.000476
19177.002676,8.942,2.499563,0.001077,0.000414,-0.002033,-0.000483
19178.269712999998,8.943,0.623106,0.001078,0.000411,-0.002033,-0.000484
19180.7857,8.944,0.268674,0.001074,0.000408,-0.002027,-0.000487
19183.283936,8.946,0.498566,0.001077,0.000412,-0.002031,-0.000485
19184.533935,8.946,0.373824,0.001078,0.000411,-0.002025,-0.000484
19187.035009,8.948,0.469144,0.001083,0.00041,-0.002029,-0.000481
19188.284913,8.949,-0.022807,0.001084,0.000416,-0.002038,-0.000478
19190.78385,8.95,0.578378,0.001078,0.000417,-0.002041,-0.000476
19193.284341,8.951,0.676796,0.001073,0.000413,-0.002043,-0.000481
19194.550455,8.952,0.554281,0.001068,0.000411,-0.002035,-0.000483
19197.065164,8.953,1.521211,0.001065,0.00041,-0.002044,-0.000484
19198.31551,8.954,-1.786874,0.001063,0.000408,-0.002038,-0.000485
19200.847134,8.955,0.426091,0.001053,0.000402,-0.002035,-0.000491
19202.112499,8.956,2.413777,0.001039,0.000392,-0.002034,-0.0005
19204.629199,8.957,2.434749,0.001039,0.000397,-0.002039,-0.0005
19207.144212,8.958,0.762592,0.001048,0.000402,-0.002044,-0.000492
19208.393932,8.959,0.778067,0.00104,0.000393,-0.002047,-0.000501
19210.893395,8.96,0.725593,0.001032,0.000393,-0.002051,-0.000499
19212.159594,8.96,0.720956,0.001034,0.000397,-0.002048,-0.000495
19214.674797,8.962,0.782964,0.001046,0.000405,-0.002037,-0.000489
19217.175432,8.963,0.8465,0.001058,0.000411,-0.002042,-0.000482
19218.440479999997,8.964,0.580569,0.00106,0.000416,-0.002041,-0.000477
19220.957324,8.965,0.663076,0.00104,0.000408,-0.002051,-0.000484
19222.222717999997,8.965,0.806079,0.001031,0.000399,-0.002052,-0.000491
19224.752809999998,8.967,1.460355,0.001038,0.000404,-0.002053,-0.000491
19227.283886999998,8.968,0.858055,0.001038,0.000406,-0.002051,-0.000484
19228.534255,8.969,0.638354,0.001039,0.000409,-0.002059,-0.000484
19231.065454,8.97,0.836144,0.001029,0.000404,-0.002052,-0.000485
19232.33114,8.971,0.93001,0.001027,0.000402,-0.00206,-0.000489
19234.847277,8.972,0.54487,0.001025,0.000406,-0.002056,-0.000487
19236.11205,8.973,0.851535,0.001022,0.000401,-0.002064,-0.000491
19238.61219,8.974,1.661079,0.001018,0.0004,-0.002065,-0.000495
19241.127969999998,8.974,0.989068,0.001018,0.000403,-0.00206,-0.000491
19242.377445,8.976,0.919219,0.001009,0.000399,-0.002058,-0.000495
19244.893519999998,8.977,0.988495,0.000991,0.00038,-0.002061,-0.000511
19246.137770999998,8.978,1.021366,0.000991,0.000387,-0.002061,-0.00051
19248.628694,8.979,1.07974,0.000998,0.000392,-0.002059,-0.000506
19251.144334999997,8.981,0.631319,0.001007,0.000401,-0.002056,-0.000496
19252.409321,8.981,1.049235,0.001003,0.0004,-0.002054,-0.000496
19254.904732,8.983,0.993678,0.001011,0.000402,-0.002053,-0.000496
19256.143377,8.983,1.139244,0.001017,0.000406,-0.002063,-0.000495
19258.660149,8.984,1.461087,0.001011,0.000405,-0.002068,-0.000494
19261.190361,8.986,1.054243,0.001,0.000404,-0.002064,-0.000495
19262.456092,8.987,0.900534,0.000991,0.000397,-0.002066,-0.000502
19264.970847,8.988,0.816833,0.000985,0.000394,-0.002064,-0.000501
19266.222294,8.989,1.057628,0.000991,0.000397,-0.002065,-0.0005
19268.752366,8.99,1.036736,0.000978,0.000393,-0.002065,-0.000508
19271.284104,8.991,1.176646,0.000979,0.000394,-0.002065,-0.000503
19272.534653,8.992,1.145048,0.000971,0.000386,-0.002069,-0.000512
19276.30012,8.993,1.233741,0.000963,0.000389,-0.002062,-0.000511
19278.799754,8.995,1.2684,0.00095,0.000378,-0.002061,-0.000521
19281.30028,8.996,1.315898,0.000949,0.000378,-0.002056,-0.000524
19282.564906,8.997,1.293786,0.000953,0.000382,-0.002056,-0.000517
19285.066168999998,8.998,1.371189,0.000944,0.000373,-0.002061,-0.000528
19286.330932,8.998,1.274819,0.000936,0.000369,-0.002065,-0.000535
19288.830477,9.0,1.415684,0.000938,0.000369,-0.002063,-0.000532
19290.09734,9.0,1.237794,0.000942,0.000375,-0.002059,-0.000525
19292.612068,9.002,1.093682,0.000957,0.00039,-0.002061,-0.00051
19295.129813,9.003,1.197983,0.000963,0.000393,-0.002069,-0.000506
19296.393165999998,9.004,1.428412,0.000957,0.000396,-0.002069,-0.0005
19298.908196,9.005,-0.676005,0.000953,0.000393,-0.002079,-0.000505
19300.160078,9.005,1.418671,0.000949,0.000389,-0.002083,-0.000514
19302.674389,9.007,3.062711,0.000941,0.000384,-0.002079,-0.000521
19305.205933999998,9.008,1.46279,0.000938,0.000385,-0.00207,-0.000523
19306.457079,9.009,1.357496,0.00094,0.000389,-0.002076,-0.00052
19308.972525999998,9.01,1.425473,0.00094,0.000391,-0.00208,-0.000516
19310.237922,9.011,1.492648,0.000938,0.000392,-0.002081,-0.000513
19312.737813,9.012,0.922116,0.00093,0.000382,-0.002083,-0.000519
19315.238339,9.014,1.554486,0.000932,0.000382,-0.002084,-0.000524
19316.502227999998,9.014,0.051928,0.000933,0.000388,-0.002087,-0.000518
19319.002372,9.015,1.579877,0.000936,0.000395,-0.002089,-0.000509
19320.252936999997,9.016,0.688202,0.000929,0.000391,-0.002084,-0.00051
19322.768741,9.017,1.454423,0.000915,0.000379,-0.002081,-0.000524
19325.284687,9.018,1.717909,0.000926,0.00038,-0.002081,-0.000531
19326.534907999998,9.019,1.601633,0.00093,0.00039,-0.002082,-0.000525
19329.050702,9.02,1.567086,0.000921,0.000389,-0.002082,-0.000517
19330.316123,9.021,1.649572,0.000927,0.000391,-0.002087,-0.000517
19332.830972,9.022,1.681584,0.000928,0.000399,-0.002083,-0.000508
19334.097861,9.022,1.596302,0.000922,0.000403,-0.002081,-0.000507
19336.627956,9.023,1.383943,0.000924,0.000403,-0.002082,-0.000504
19339.129661,9.025,1.767656,0.000927,0.000405,-0.002084,-0.000502
19340.393989,9.025,1.674066,0.000928,0.000406,-0.002079,-0.000502
19342.909668,9.026,0.237431,0.000917,0.0004,-0.002081,-0.00051
19344.159365,9.027,1.804458,0.000912,0.000395,-0.002082,-0.000513
19346.659622,9.028,1.095374,0.000904,0.000392,-0.002079,-0.000521
19349.191111,9.029,1.835993,0.000902,0.000389,-0.002069,-0.000519
19350.456061,9.03,2.085913,0.000904,0.000394,-0.002075,-0.000521
19352.973133,9.031,1.835218,0.000906,0.000399,-0.002075,-0.000517
19354.222411,9.031,1.710057,0.000902,0.000396,-0.002071,-0.000524
19356.753114,9.032,1.870822,0.000888,0.000393,-0.002078,-0.000531
19359.283975,9.034,1.953059,0.000877,0.000383,-0.002073,-0.000538
19360.533336,9.034,1.753507,0.00088,0.000384,-0.00208,-0.000538
19363.050368,9.035,2.104662,0.000885,0.000392,-0.00207,-0.000529
19364.315064,9.036,2.072512,0.000887,0.000395,-0.002064,-0.000525
19366.832236,9.037,2.317678,0.000897,0.000401,-0.002064,-0.00052
19368.097302,9.038,2.09481,0.000891,0.000401,-0.002062,-0.00052
19370.612140999998,9.039,1.552772,0.000873,0.000389,-0.002066,-0.000535
19373.127879,9.04,2.131883,0.000877,0.000391,-0.002072,-0.000533
19374.379901,9.04,0.176532,0.000879,0.000395,-0.002076,-0.000529
19376.909766999997,9.042,2.029539,0.000894,0.000405,-0.002069,-0.000524
19378.159915,9.042,3.329093,0.000898,0.000412,-0.002073,-0.000516
19380.674208,9.043,2.251002,0.000899,0.000413,-0.002071,-0.000517
19383.174467999997,9.045,2.281183,0.0009,0.000417,-0.002071,-0.000513
19384.424951,9.045,2.336437,0.000898,0.000415,-0.00207,-0.000518
19386.94013,9.046,2.300377,0.000888,0.000408,-0.00207,-0.000531
19388.190307999997,9.047,2.291231,0.000884,0.000408,-0.002064,-0.000528
19390.70562,9.048,3.325082,0.000887,0.000412,-0.002064,-0.000523
19393.222168,9.049,2.380025,0.000879,0.000408,-0.00207,-0.000528
19394.472695,9.05,2.430356,0.000876,0.000404,-0.002069,-0.000535
19396.957656,9.051,2.541443,0.000869,0.000401,-0.002066,-0.000534
19398.207333,9.051,2.498014,0.000864,0.000398,-0.002068,-0.000539
19400.723109,9.052,2.440993,0.000857,0.000399,-0.00207,-0.00054
19403.253016,9.054,2.438786,0.000857,0.0004,-0.002074,-0.000541
19404.520166,9.054,2.447604,0.000853,0.000397,-0.002073,-0.000542
19407.033663,9.055,2.510837,0.000842,0.000392,-0.002074,-0.000554
19408.284099,9.056,2.25236,0.000838,0.000388,-0.00207,-0.000557
19410.800034,9.057,2.435136,0.000835,0.000391,-0.002069,-0.000556
19413.299925,9.058,2.787209,0.000831,0.000388,-0.00207,-0.00056
19414.550548,9.058,2.623245,0.000833,0.000391,-0.002077,-0.000562
19417.082153,9.06,2.514959,0.000832,0.00039,-0.002066,-0.000561
19418.347185,9.06,2.664461,0.00083,0.000391,-0.002071,-0.000561
19420.847788,9.061,2.66245,0.000828,0.000397,-0.002074,-0.000555
19422.112393,9.062,2.639378,0.000829,0.000399,-0.002067,-0.000557
19424.628396,9.063,3.462966,0.000836,0.000405,-0.002069,-0.000553
19427.159746999998,9.064,2.836267,0.000836,0.000407,-0.002069,-0.000553
19428.410305999998,9.064,2.762332,0.000836,0.000408,-0.002063,-0.000551
19430.925266,9.066,2.739053,0.000836,0.000409,-0.00207,-0.000551
19432.17518,9.066,2.9221,0.000829,0.000403,-0.002072,-0.000554
19434.691059999997,9.067,2.951306,0.000819,0.000398,-0.002069,-0.000561
19437.207381,9.068,2.845248,0.00082,0.000404,-0.00207,-0.00056
19438.456048,9.069,2.715423,0.000819,0.000405,-0.002072,-0.000559
19440.957648,9.07,2.832601,0.000818,0.000402,-0.002064,-0.000558
19442.222244999997,9.071,2.992628,0.000817,0.000404,-0.002061,-0.00056
19444.73723,9.072,2.979036,0.00082,0.000408,-0.00206,-0.000558
19447.239293,9.073,2.76273,0.000818,0.000409,-0.002055,-0.000561
19448.503363,9.073,3.041421,0.000817,0.000409,-0.002064,-0.000559
19451.033585999998,9.074,3.013144,0.000819,0.000413,-0.002063,-0.000554
19452.28353,9.075,2.910949,0.000819,0.000415,-0.002068,-0.000556
19454.785484,9.076,3.227327,0.000815,0.000411,-0.002066,-0.000563
19457.284257,9.077,3.197379,0.000813,0.000413,-0.00206,-0.000561
19458.535484,9.078,4.072688,0.000815,0.000416,-0.002055,-0.000561
19461.034169,9.079,3.14204,0.00081,0.000414,-0.002059,-0.000562
19462.284527,9.079,4.255226,0.000808,0.000412,-0.002052,-0.000565
19467.316317,9.082,3.582976,0.00081,0.000425,-0.002057,-0.000555
19468.580648,9.082,3.296237,0.00081,0.000425,-0.002053,-0.000558
19471.097263,9.083,3.29376,0.000811,0.000425,-0.002055,-0.000558
19472.362194999998,9.084,3.333061,0.000812,0.000426,-0.002054,-0.000559
19474.878118,9.085,3.533281,0.000804,0.000425,-0.002049,-0.000561
19476.127937999998,9.086,3.609003,0.000804,0.000426,-0.002057,-0.000563
19478.629058,9.087,3.471984,0.000803,0.000426,-0.002059,-0.000565
19481.145175999998,9.088,3.1795,0.000799,0.000426,-0.002056,-0.000566
19482.409315,9.088,3.636739,0.000798,0.000427,-0.002051,-0.000568
19484.925155999998,9.089,3.33669,0.0008,0.000428,-0.002053,-0.000567
19486.175914,9.09,3.866425,0.0008,0.000428,-0.002049,-0.000568
19488.707718999998,9.091,3.605136,0.000797,0.000428,-0.002051,-0.000571
19491.238025,9.092,2.735202,0.000797,0.000429,-0.002055,-0.00057
19492.488144,9.092,3.524835,0.000796,0.000429,-0.002051,-0.000568
19495.020063,9.093,3.641737,0.000795,0.000435,-0.002052,-0.000566
19496.284536,9.094,3.716137,0.000794,0.000434,-0.002047,-0.000566
19498.783582,9.095,3.762177,0.000792,0.000438,-0.002046,-0.000563
19501.285233,9.096,3.796077,0.000793,0.00044,-0.002052,-0.000565
19502.535765,9.096,3.852403,0.000793,0.000439,-0.002044,-0.000564
19505.049488,9.097,3.960508,0.000794,0.000442,-0.002046,-0.000564
19506.29975,9.098,4.7037,0.000796,0.000445,-0.002045,-0.000563
19508.816244999998,9.099,3.947951,0.000803,0.00045,-0.002048,-0.000561
19511.346553,9.1,4.842262,0.000799,0.00045,-0.002047,-0.000563
19512.596793,9.101,4.046512,0.0008,0.00045,-0.002044,-0.000563
19515.096645999998,9.102,3.96471,0.000799,0.000452,-0.002042,-0.000563
19516.363256,9.102,3.80325,0.000795,0.000452,-0.002042,-0.000565
19518.894254,9.103,3.963781,0.000794,0.000451,-0.002043,-0.000562
19520.160167,9.104,3.997337,0.000792,0.000452,-0.002038,-0.000563
19522.676038999998,9.105,3.864297,0.000787,0.000452,-0.002037,-0.000568
19525.20528,9.106,4.105713,0.000777,0.00045,-0.002044,-0.000574
19526.471170999997,9.107,3.970583,0.000775,0.000449,-0.002036,-0.000575
19528.986827999997,9.108,4.448199,0.000772,0.000449,-0.002043,-0.000579
19530.237182999997,9.109,4.758524,0.000771,0.000448,-0.00204,-0.000579
19532.737866,9.11,4.029296,0.00077,0.000449,-0.002036,-0.000577
19535.253018,9.111,4.041647,0.000769,0.000453,-0.002036,-0.000575
19536.519043,9.111,4.117867,0.000768,0.000455,-0.002039,-0.000574
19539.034198999998,9.112,4.086428,0.000767,0.00046,-0.002031,-0.000572
19540.284258,9.113,4.09593,0.000767,0.00046,-0.002036,-0.000573
19542.784438,9.114,4.239575,0.000766,0.000459,-0.002035,-0.000579
19545.285260999997,9.115,4.426813,0.000764,0.000457,-0.002033,-0.00058
19546.529906,9.116,4.127194,0.000765,0.00046,-0.002033,-0.00058
19549.033846,9.117,4.126647,0.000765,0.00046,-0.002032,-0.00058
19550.283992999997,9.117,4.324353,0.000764,0.000462,-0.00203,-0.000577
19552.783796,9.118,4.196321,0.000759,0.000465,-0.002027,-0.000578
19555.29974,9.118,4.399603,0.000758,0.000466,-0.002027,-0.000576
19556.565645,9.12,4.697519,0.000756,0.000465,-0.002024,-0.000576
19559.078958,9.121,4.733706,0.000754,0.000467,-0.002027,-0.00058
19560.330886,9.121,4.716141,0.000755,0.000468,-0.002033,-0.000579
19562.862912,9.122,4.54868,0.000752,0.000467,-0.002026,-0.000581
19564.127975,9.123,4.740709,0.000755,0.00047,-0.002031,-0.000582
19566.659139,9.124,4.67589,0.000753,0.000471,-0.002026,-0.000582
19569.191002,9.125,4.879871,0.000753,0.000473,-0.002035,-0.000584
19570.457125999998,9.125,4.540096,0.000752,0.000473,-0.002032,-0.000583
19572.987912,9.126,5.221919,0.000755,0.000478,-0.002036,-0.000581
19574.236011999998,9.126,4.570257,0.000754,0.000477,-0.002032,-0.000582
19576.737667999998,9.127,5.156368,0.000751,0.000477,-0.002032,-0.000584
19579.238276,9.128,4.680065,0.000747,0.000479,-0.002031,-0.000586
19580.489014,9.129,4.852868,0.000747,0.000477,-0.002036,-0.000589
19583.019714,9.13,4.777003,0.000738,0.000476,-0.002037,-0.000591
19584.284907999998,9.131,5.247524,0.000735,0.000478,-0.002039,-0.00059
19586.784397,9.131,5.110684,0.000743,0.000483,-0.002036,-0.000586
19589.285461,9.132,4.843907,0.000745,0.000486,-0.002033,-0.000583
19590.55066,9.133,5.308294,0.000744,0.000485,-0.002032,-0.000587
19593.065534999998,9.134,5.248506,0.000742,0.000482,-0.002033,-0.000586
19594.33051,9.134,5.151216,0.000742,0.000483,-0.002035,-0.000588
19596.848288999998,9.135,5.251986,0.000735,0.000481,-0.002031,-0.000595
19598.11254,9.136,5.036316,0.000732,0.000479,-0.002033,-0.0006
19600.628191,9.137,5.113553,0.000723,0.000478,-0.002032,-0.000601
19603.143948999998,9.138,5.199874,0.00072,0.000479,-0.002028,-0.0006
19604.39434,9.139,5.434456,0.000717,0.000481,-0.002031,-0.000602
19606.92442,9.14,5.120458,0.000716,0.000479,-0.002034,-0.000604
19608.175004,9.14,5.608053,0.000708,0.000472,-0.002033,-0.000612
19610.69186,9.141,5.570072,0.0007,0.00047,-0.002034,-0.000616
19613.221705,9.142,5.362796,0.000698,0.000469,-0.002037,-0.000617
19614.488027,9.143,5.315146,0.000698,0.000469,-0.002038,-0.00062
19616.988187,9.144,5.522795,0.000686,0.000465,-0.002032,-0.000626
19618.253037,9.144,5.515996,0.00068,0.000461,-0.002026,-0.00063
19620.753016,9.145,5.410073,0.000687,0.000462,-0.00203,-0.00063
19623.26931,9.146,5.646035,0.000691,0.000467,-0.002031,-0.00063
19624.533657,9.147,5.591799,0.000682,0.000467,-0.002033,-0.000633
19627.035264,9.148,5.772356,0.000676,0.000465,-0.002036,-0.000639
19628.3014,9.148,5.752914,0.000676,0.000465,-0.00204,-0.00064
19630.814833,9.149,5.735809,0.000683,0.000473,-0.002041,-0.000634
19633.315412,9.15,5.723432,0.000686,0.000477,-0.002048,-0.000629
19634.581006,9.151,5.784467,0.000676,0.000472,-0.002042,-0.000635
19637.080674,9.152,6.158489,0.000666,0.000469,-0.002044,-0.00064
19638.332704,9.152,5.753657,0.000665,0.000472,-0.002042,-0.000637
19640.846451999998,9.153,5.64221,0.000666,0.000474,-0.002046,-0.000638
19643.362730999997,9.154,5.881785,0.000654,0.000461,-0.002042,-0.000654
19644.628008,9.155,6.192699,0.000657,0.000465,-0.002046,-0.000655
19647.145076,9.156,6.123908,0.000661,0.000472,-0.002046,-0.000647
19648.410073,9.156,5.974958,0.000658,0.000471,-0.002053,-0.000648
19650.94125,9.157,5.787176,0.000647,0.000466,-0.002053,-0.000655
19652.207638,9.158,6.43578,0.000644,0.000464,-0.00206,-0.000661
19654.737214999997,9.159,6.10096,0.000636,0.00046,-0.002048,-0.000664
19657.252861,9.16,6.139526,0.000641,0.000467,-0.002047,-0.00066
19658.503966,9.16,5.999818,0.000641,0.000466,-0.002052,-0.000665
19661.019839,9.161,6.296764,0.000647,0.000471,-0.002053,-0.000662
19662.283497,9.162,6.494319,0.000646,0.000473,-0.002055,-0.000658
19664.785112999998,9.162,5.966671,0.000637,0.000475,-0.002052,-0.000656
19667.315189,9.164,6.618091,0.000632,0.000465,-0.002055,-0.000668
19668.566145,9.164,6.334479,0.000617,0.000462,-0.002053,-0.000677
19671.080984,9.165,6.461013,0.000628,0.000471,-0.002056,-0.00067
19672.332297999998,9.165,6.404758,0.000632,0.000471,-0.002051,-0.000671
19674.833107,9.166,6.844757,0.000626,0.000468,-0.002057,-0.000675
19677.362988,9.167,6.334161,0.000619,0.000466,-0.002053,-0.000677
19678.628693,9.168,6.980639,0.000618,0.000468,-0.002062,-0.000678
19681.144226,9.169,6.578835,0.000604,0.000457,-0.002055,-0.000691
19682.409506,9.169,6.850866,0.000604,0.000459,-0.00206,-0.000694
19684.925124999998,9.171,6.379738,0.000603,0.000467,-0.002062,-0.000687
19686.175649,9.171,6.890866,0.000606,0.000467,-0.002058,-0.000687
19688.705885,9.172,6.752485,0.0006,0.000466,-0.002064,-0.000694
19691.222317,9.173,6.468875,0.000599,0.000466,-0.002064,-0.000693
19692.469986,9.173,7.084756,0.000604,0.000473,-0.002069,-0.000689
19694.987858,9.174,6.921038,0.000603,0.000475,-0.002062,-0.000687
19696.236044999998,9.175,6.905686,0.000602,0.000477,-0.002059,-0.000683
19698.737579,9.176,7.183932,0.000587,0.000458,-0.002062,-0.000708
19701.252714,9.177,6.630308,0.000583,0.000463,-0.002053,-0.000703
19702.503045999998,9.177,6.773043,0.000583,0.000467,-0.002062,-0.0007
19705.019248,9.178,6.694796,0.000589,0.000474,-0.00207,-0.000694
19708.785213,9.18,6.433868,0.000587,0.000476,-0.002067,-0.000696
19711.315947,9.181,7.20109,0.000579,0.000473,-0.002073,-0.0007
19712.581588999998,9.181,7.05862,0.000578,0.00047,-0.002069,-0.000703
19715.09546,9.182,6.802047,0.000581,0.000472,-0.002069,-0.000703
19716.347128999998,9.183,7.317636,0.000573,0.000472,-0.00207,-0.000706
19718.862241,9.184,7.290757,0.000569,0.00047,-0.002068,-0.000708
19721.379423,9.185,7.307491,0.000571,0.000473,-0.002073,-0.000711
19722.6273,9.185,7.660159,0.000566,0.000471,-0.002073,-0.000715
19725.144829999997,9.186,6.97145,0.000565,0.000474,-0.002072,-0.000713
19726.4103,9.186,7.275352,0.000555,0.000469,-0.002071,-0.000717
19728.924379,9.187,6.904358,0.000553,0.000469,-0.002072,-0.00072
19730.175343,9.188,7.439602,0.000538,0.000458,-0.002067,-0.000731
19732.70612,9.189,7.056655,0.000548,0.000467,-0.002084,-0.000725
19735.221338,9.19,6.876948,0.000549,0.000476,-0.002082,-0.000716
19736.473099,9.19,7.515086,0.000535,0.000463,-0.002075,-0.000731
19738.9884,9.191,7.56162,0.000528,0.000454,-0.002072,-0.000747
19740.253064,9.192,7.488367,0.000528,0.000456,-0.002076,-0.000745
19742.769872,9.193,7.382498,0.000527,0.000459,-0.002076,-0.000744
19745.284448,9.194,8.709292,0.000506,0.000442,-0.002075,-0.000765
19746.535744999997,9.194,7.851659,0.000508,0.000447,-0.00207,-0.000762
19749.049983,9.195,7.522098,0.000505,0.000451,-0.002069,-0.000763
